,Games,Game Type,Turns,Victory Status,Winner,Increment Code,White Id,White Rating,Black Id,Black Rating,Opening ECO,Opening Name,Rating Difference,Date,Time,Winner Id
17609,17933,Rated,51,mate,white,10+5,roothpd,1553,pwlk,1552,C00,French Defense: Knight Variation,1,2017-08-02,08:27:23,roothpd
17610,17934,Unrated,66,mate,black,5+10,vcoves,1500,drnicolas,1731,C00,Queen's Pawn Game: Franco-Sicilian Defense,231,2016-12-22,10:05:18,drnicolas
17612,17936,Unrated,79,mate,white,9+15,dreh,1464,vcoves,1500,B07,King's Pawn Game: Maroczy Defense,36,2016-06-24,21:06:39,dreh
17615,17939,Unrated,58,mate,black,9+7,vcoves,1500,marshah,1606,C27,Vienna Game,106,2016-06-18,09:16:00,marshah
17616,17940,Unrated,41,mate,white,5+5,taumamer,1704,vcoves,1500,B00,Nimzowitsch Defense |  Declined Variation,204,2016-06-16,21:56:41,taumamer
17618,17942,Unrated,86,mate,black,4+7,vcoves,1500,alwi,1693,C46,Four Knights Game,193,2016-06-05,09:47:35,alwi
17619,17943,Rated,52,mate,black,8+1,ospreyt,1380,cventin,1236,A40,Englund Gambit Declined |  Reversed Alekhine,144,2016-06-19,20:14:59,cventin
17620,17944,Rated,44,mate,black,5+5,virtchess,1037,ospreyt,1377,D00,Queen's Pawn Game: Steinitz Countergambit,340,2016-06-19,18:30:20,ospreyt
17621,17945,Rated,22,mate,black,5+8,norwaymc,1006,ospreyt,1375,C21,Center Game #2,369,2016-06-16,00:34:25,ospreyt
17625,17949,Rated,39,mate,white,5+5,ospreyt,1357,gugaaraujo,1337,C01,French Defense: Mediterranean Defense,20,2016-06-14,02:05:42,ospreyt
17634,17958,Rated,66,mate,black,5+5,slimfinger,2102,masquerade,1816,B50,Sicilian Defense: Wing Gambit |  Deferred Variation,286,2017-08-29,05:44:45,masquerade
17652,17976,Rated,135,mate,white,10+0,indomable513,1788,jomax100,1892,D02,Queen's Pawn Game: Zukertort Variation,104,2017-09-02,01:19:37,indomable513
17659,17983,Rated,74,mate,black,10+0,ikalay,1611,jomax100,1914,B20,Sicilian Defense: Bowdler Attack,303,2017-08-31,21:42:22,jomax100
17662,17986,Rated,107,mate,white,10+0,trouty1997,1726,chummers249,1354,C42,Russian Game: Damiano Variation,372,2017-08-31,15:39:49,trouty1997
17666,17990,Unrated,93,mate,white,10+0,trouty1997,1703,chummers249,1500,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,203,2017-08-26,20:28:23,trouty1997
17667,17991,Unrated,142,mate,black,10+0,chummers249,1500,trouty1997,1703,C68,Ruy Lopez: Exchange Variation |  Keres Variation,203,2017-08-26,20:11:33,trouty1997
17672,17996,Unrated,100,mate,black,0+30,eddyrey,1466,capablancasgood,1501,C50,Four Knights Game: Italian Variation,35,2016-08-11,19:21:02,capablancasgood
17673,17997,Rated,61,mate,white,10+0,jocielgamexadrez,1983,eddyrey,1500,C44,King's Pawn Game: Tayler Opening,483,2016-06-08,00:12:47,jocielgamexadrez
17675,17999,Rated,59,mate,white,180+180,kaykay123,1500,bluejaymo,1500,C20,King's Pawn Game: Leonardis Variation,0,2015-05-07,15:20:33,kaykay123
17678,18002,Rated,63,mate,white,9+10,unrim,1969,maarcoos144,1928,B12,Slav Defense: Diemer Gambit,41,2016-10-22,22:15:38,unrim
17680,18004,Rated,53,mate,white,9+10,unrim,1976,kam49,1875,C50,Italian Game: Hungarian Defense,101,2016-10-12,21:46:17,unrim
17681,18005,Rated,57,mate,white,9+10,kam49,1860,unrim,1991,C68,Ruy Lopez: Exchange Variation,131,2016-10-12,21:24:45,kam49
17687,18011,Unrated,34,mate,black,30+0,pouulodia,1500,unrim,1947,C42,Petrov's Defense,447,2016-10-04,18:42:24,unrim
17699,18023,Rated,94,mate,black,9+8,unrim,1935,artesano08,1924,B46,Sicilian Defense: Paulsen Variation,11,2016-06-03,20:01:48,artesano08
17703,18027,Rated,89,mate,white,9+8,unrim,1891,ayman78,1832,C55,Italian Game: Anti-Fried Liver Defense,59,2016-06-03,01:04:25,unrim
17711,18035,Rated,82,mate,black,9+8,unrim,1891,ovj44be,1910,C54,Italian Game: Giuoco Piano |  Greco's Attack,19,2016-05-31,16:07:15,ovj44be
17712,18036,Rated,63,mate,white,9+8,unrim,1882,hamidyar,1775,B44,Sicilian Defense: Paulsen Variation |  Szen Variation,107,2016-05-31,15:32:11,unrim
17720,18044,Rated,19,mate,white,15+8,unrim,1830,arsti,1609,B07,King's Pawn Game: Maroczy Defense,221,2016-05-29,01:14:35,unrim
17722,18046,Rated,196,mate,black,7+9,bleda,1285,beetail,1271,A00,Van't Kruijs Opening,14,2017-08-30,09:55:04,beetail
17723,18047,Rated,138,mate,black,7+9,bleda,1295,hiramt,1361,A00,Van't Kruijs Opening,66,2017-08-29,19:09:00,hiramt
17730,18054,Rated,104,mate,black,7+9,bleda,1276,salaravr,1201,A00,Van't Kruijs Opening,75,2017-08-24,15:21:25,salaravr
17731,18055,Rated,70,mate,black,7+9,bleda,1285,titaning,1362,A00,Van't Kruijs Opening,77,2017-08-23,18:20:54,titaning
17732,18056,Rated,84,mate,black,7+9,bleda,1287,guustflater,1702,A00,Gedult's Opening,415,2017-08-22,17:55:02,guustflater
17735,18059,Rated,118,mate,black,7+9,bleda,1276,nikitachess,1512,A00,Van't Kruijs Opening,236,2017-08-19,17:56:03,nikitachess
17736,18060,Rated,94,mate,black,7+9,bleda,1285,chaiiir,1371,A00,Gedult's Opening,86,2017-08-18,14:07:13,chaiiir
17739,18063,Rated,48,mate,black,7+9,bleda,1272,beroes,1378,C20,King's Pawn Game: Leonardis Variation,106,2017-08-10,11:41:33,beroes
17741,18065,Rated,142,mate,black,7+9,bleda,1256,rosesntattoos,1785,A00,Van't Kruijs Opening,529,2017-07-26,11:40:54,rosesntattoos
17745,18069,Rated,58,mate,black,7+9,bleda,1289,luisdonis,1415,A00,Van't Kruijs Opening,126,2017-06-21,19:32:32,luisdonis
17746,18070,Rated,68,mate,black,7+9,bleda,1301,the2001,1291,A00,Van't Kruijs Opening,10,2017-06-20,18:04:58,the2001
17747,18071,Rated,120,mate,black,7+9,bleda,1307,thomix,1524,A00,Van't Kruijs Opening,217,2017-06-19,18:18:09,thomix
17749,18073,Rated,130,mate,black,7+9,bleda,1297,kriss,1655,A00,Van't Kruijs Opening,358,2017-06-16,21:42:50,kriss
17751,18075,Rated,76,mate,black,7+9,bleda,1297,nik319,1830,A00,Van't Kruijs Opening,533,2017-06-10,19:00:45,nik319
17757,18081,Rated,144,mate,black,7+9,bleda,1309,shueybalooey,1737,A00,Van't Kruijs Opening,428,2017-06-02,21:23:01,shueybalooey
17758,18082,Rated,110,mate,black,7+9,bleda,1320,daquan,1309,A00,Van't Kruijs Opening,11,2017-06-02,18:51:18,daquan
17759,18083,Rated,44,mate,black,7+9,bleda,1330,isquiotibial,1385,A00,Van't Kruijs Opening,55,2017-06-01,19:19:01,isquiotibial
17760,18084,Rated,132,mate,black,7+9,bleda,1343,lsuihko,1284,A00,Van't Kruijs Opening,59,2017-05-31,18:16:50,lsuihko
17761,18085,Rated,53,mate,white,7+9,bleda,1329,utopiko,1427,A00,Van't Kruijs Opening,98,2017-05-29,18:36:41,bleda
17764,18088,Rated,80,mate,black,7+9,bleda,1338,knightsweats,1527,A00,Van't Kruijs Opening,189,2017-05-27,18:09:35,knightsweats
17767,18091,Rated,156,mate,black,7+9,bleda,1345,gagge59,1347,A00,Van't Kruijs Opening,2,2017-05-25,18:37:10,gagge59
17769,18093,Unrated,58,mate,black,10+5,rajsehkumar,1484,rackbank,1711,A00,Van't Kruijs Opening,227,2016-12-17,10:18:21,rackbank
17771,18095,Rated,88,mate,black,10+0,xavmarti,1574,saintroge,1607,B20,Sicilian Defense: Bowdler Attack,33,2017-06-01,21:12:00,saintroge
17786,18110,Rated,59,mate,white,10+0,chessbro47,2201,dumbsaint,1835,B94,Sicilian Defense: Najdorf Variation,366,2017-02-15,01:58:01,chessbro47
17787,18111,Rated,73,mate,white,10+0,chessbro47,2197,reddoor,1875,A45,Indian Game,322,2017-01-30,22:52:06,chessbro47
17790,18114,Unrated,43,mate,white,15+5,houdini1ply,2334,i-am-chess21,1346,B00,Nimzowitsch Defense |  Declined Variation,988,2016-05-20,18:44:44,houdini1ply
17799,18123,Rated,77,mate,white,10+0,alpha3031,1188,chessexpress3,1245,C20,English Opening: The Whale,57,2016-12-04,02:12:07,alpha3031
17804,18128,Rated,53,mate,white,15+10,unique14,1369,alpha3031,1221,A40,Horwitz Defense,148,2016-08-08,09:06:27,unique14
17808,18132,Rated,105,mate,white,20+0,v2u,1353,alpha3031,1251,C00,French Defense #2,102,2016-07-31,02:18:59,v2u
17809,18133,Rated,157,mate,white,20+0,alpha3031,1220,v2u,1368,C20,King's Pawn Game: Leonardis Variation,148,2016-07-31,02:04:24,alpha3031
17810,18134,Rated,17,mate,white,20+0,v2u,1361,alpha3031,1235,C00,French Defense #2,126,2016-07-31,01:40:37,v2u
17811,18135,Rated,47,mate,white,45+0,rrrr7777,1456,alpha3031,1246,C02,French Defense: Advance Variation #3,210,2016-07-29,09:10:31,rrrr7777
17816,18140,Rated,49,mate,white,15+0,sharonstone,1596,alpha3031,1277,E00,Indian Game: East Indian Defense,319,2016-07-15,11:36:16,sharonstone
17819,18143,Rated,68,mate,black,35+35,tanzim1,1450,lukuna,1637,C15,French Defense: Winawer Variation,187,2016-05-03,06:57:03,lukuna
17821,18145,Rated,14,mate,black,10+0,carachecity,1653,fabian1104,2079,C42,Russian Game: Urusov Gambit,426,2016-11-22,20:55:44,fabian1104
17825,18149,Rated,31,mate,white,10+0,fabian1104,2051,klf,1941,C10,French Defense: Rubinstein Variation,110,2016-11-22,20:07:06,fabian1104
17827,18151,Rated,24,mate,black,10+0,kleinmeister,1900,fabian1104,2034,E20,Nimzo-Indian Defense,134,2016-11-22,19:46:41,fabian1104
17838,18162,Rated,75,mate,white,10+0,fabian1104,1974,cusha,1636,B10,Caro-Kann Defense,338,2016-11-20,20:10:49,fabian1104
17840,18164,Rated,48,mate,black,10+0,garroteitor,1613,fabian1104,1970,D00,Queen's Pawn Game,357,2016-11-20,19:53:01,fabian1104
17842,18166,Rated,76,mate,black,10+0,garroteitor,1612,fabian1104,1960,A00,Mieses Opening,348,2016-11-20,19:44:41,fabian1104
17844,18168,Rated,49,mate,white,10+0,fabian1104,1943,arnoldtrump,1983,A46,Indian Game: Spielmann-Indian,40,2016-11-20,19:34:05,fabian1104
17845,18169,Rated,85,mate,white,10+0,fabian1104,1933,trippinboris,1881,A04,Zukertort Opening: Black Mustang Defense,52,2016-11-20,14:01:43,fabian1104
17851,18175,Rated,45,mate,white,10+0,fabian1104,1907,neo_dima86,2051,D08,Queen's Gambit Refused: Albin Countergambit |  Normal Line,144,2016-11-20,12:53:50,fabian1104
17854,18178,Rated,66,mate,black,10+0,giosav,1902,fabian1104,1886,B02,Alekhine Defense: Two Pawn Attack,16,2016-11-20,12:31:06,fabian1104
17855,18179,Rated,65,mate,white,10+0,fabian1104,1881,malr70,1671,B01,Scandinavian Defense: Main Line,210,2016-11-20,12:23:38,fabian1104
17856,18180,Rated,49,mate,white,10+0,fabian1104,1875,grzybiarz85,1680,B00,Owen Defense,195,2016-11-20,12:15:18,fabian1104
17858,18182,Rated,124,mate,black,10+0,lbzmo,2106,fabian1104,1852,E34,Nimzo-Indian Defense: Classical Variation |  Noa Variation,254,2016-11-19,17:46:42,fabian1104
17860,18184,Rated,111,mate,white,10+4,bucheraar,1500,tsioryblacklight,1262,D06,Queen's Gambit Refused: Marshall Defense,238,2016-04-24,18:51:33,bucheraar
17863,18187,Rated,70,mate,black,15+0,davar0000,1628,alvarovix,1857,B20,Sicilian Defense: Bowdler Attack,229,2016-10-15,18:04:44,alvarovix
17864,18188,Rated,151,mate,white,15+0,alvarovix,1841,rajapirka,1929,B40,Sicilian Defense: French Variation,88,2016-10-15,14:32:49,alvarovix
17866,18190,Rated,82,mate,black,15+0,nakuradesu,1301,lukakantar,1123,A00,Van't Kruijs Opening,178,2017-08-30,01:07:18,lukakantar
17867,18191,Rated,33,mate,white,15+0,jib65,1395,nakuradesu,1309,B00,Nimzowitsch Defense: Franco-Nimzowitsch Variation,86,2017-08-04,02:44:16,jib65
17868,18192,Rated,39,mate,white,10+5,deecee,1300,nakuradesu,1321,A40,Horwitz Defense,21,2017-08-04,02:39:35,deecee
17871,18195,Rated,51,mate,white,15+0,jvd1khaz,1502,nakuradesu,1343,C00,Rat Defense: Small Center Defense,159,2017-08-01,00:49:39,jvd1khaz
17874,18198,Rated,53,mate,white,20+0,nakuradesu,1339,quepoja,1177,A00,Van't Kruijs Opening,162,2017-08-01,00:00:55,nakuradesu
17879,18203,Rated,69,mate,white,10+0,m-1369,1313,nakuradesu,1339,B00,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,26,2017-07-24,20:37:31,m-1369
17880,18204,Rated,38,mate,black,10+2,nakuradesu,1351,kramer81,1298,A00,Van't Kruijs Opening,53,2017-07-05,23:18:20,kramer81
17884,18208,Rated,52,mate,black,60+0,spanishamerican,1295,nakuradesu,1347,A00,Van't Kruijs Opening,52,2017-06-14,23:53:26,nakuradesu
17886,18210,Rated,36,mate,black,10+2,nakuradesu,1357,beezeman1,1565,A00,Van't Kruijs Opening,208,2017-04-15,21:59:24,beezeman1
17888,18212,Rated,85,mate,white,10+0,ndnaren,1486,nakuradesu,1350,A00,Van't Kruijs Opening,136,2017-04-13,17:30:48,ndnaren
17889,18213,Rated,33,mate,white,15+0,oceanomaroceano,1325,nakuradesu,1362,A40,Horwitz Defense,37,2017-04-10,23:03:08,oceanomaroceano
17893,18217,Rated,45,mate,white,15+1,obito2331,1377,nakuradesu,1355,C01,French Defense: Mediterranean Defense,22,2017-03-15,01:28:24,obito2331
17894,18218,Rated,38,mate,black,5+5,nakuradesu,1365,urncat,1388,A00,Van't Kruijs Opening,23,2017-03-04,21:07:53,urncat
17895,18219,Rated,54,mate,black,8+0,roooooook,1459,nakuradesu,1351,A00,Van't Kruijs Opening,108,2017-02-27,01:47:37,nakuradesu
17896,18220,Rated,47,mate,white,30+0,nakuradesu,1340,gaston2017,1341,D00,Queen's Pawn Game #2,1,2017-02-11,15:55:45,nakuradesu
17900,18224,Rated,50,mate,black,15+0,nakuradesu,1354,norrin,1360,D00,Queen's Pawn Game #3,6,2017-02-03,00:09:24,norrin
17904,18228,Rated,55,mate,white,3+20,kingsforqueens,1179,nakuradesu,1371,A00,Grob Opening,192,2017-01-15,19:53:20,kingsforqueens
17906,18230,Rated,56,mate,black,7+3,nakuradesu,1374,rpm007,1272,D00,Queen's Pawn Game #2,102,2017-01-15,15:40:54,rpm007
17908,18232,Rated,35,mate,white,15+0,satanrogue99,1641,abayanko,1490,A00,Anderssen Opening,151,2017-02-15,06:24:33,satanrogue99
17909,18233,Rated,63,mate,white,15+0,satanrogue99,1636,johnthedon97,1260,A00,Anderssen Opening,376,2017-02-15,06:14:14,satanrogue99
17911,18235,Rated,59,mate,white,5+5,antonios,1845,satanrogue99,1638,B00,King's Pawn Game: Nimzowitsch Defense,207,2016-12-24,05:38:24,antonios
17912,18236,Rated,64,mate,black,5+5,satanrogue99,1654,antonios,1839,D45,Semi-Slav Defense: Main Line,185,2016-12-24,05:34:30,antonios
17913,18237,Rated,70,mate,black,5+5,satanrogue99,1696,aidynnur,1563,A00,Anderssen Opening,133,2016-12-24,05:25:37,aidynnur
17914,18238,Rated,130,mate,black,10+0,ofirkr,1661,jeepitou,1664,A45,Indian Game,3,2017-08-06,19:09:30,jeepitou
17915,18239,Rated,78,mate,black,10+0,nesta002,1630,jeepitou,1642,A49,East Indian Defense,12,2017-08-06,18:47:09,jeepitou
17916,18240,Rated,76,mate,black,10+0,the-hacker,1284,jeepitou,1639,B08,Pirc Defense: Classical Variation,355,2017-08-06,18:34:06,jeepitou
17919,18243,Rated,31,mate,white,10+0,jeepitou,1615,aghagoll,1673,C34,King's Gambit Accepted |  Schallopp Defense,58,2017-08-06,18:13:39,jeepitou
17920,18244,Rated,117,mate,white,10+0,yura01061977,1666,jeepitou,1626,B07,Pirc Defense #4,40,2017-08-06,18:08:17,yura01061977
17924,18248,Rated,39,mate,white,20+0,jeepitou,1669,swingnoodle,1308,C55,Italian Game: Anti-Fried Liver Defense,361,2017-03-19,23:04:07,jeepitou
17927,18251,Rated,61,mate,white,15+15,roholla,1777,jeepitou,1693,B08,Pirc Defense: Classical Variation |  Quiet System |  Chigorin Line,84,2017-02-19,23:13:43,roholla
17929,18253,Rated,15,mate,white,15+15,jeepitou,1680,albyrani,1530,C60,Ruy Lopez: Schliemann Defense |  Jaenisch Gambit Accepted,150,2017-02-12,15:27:40,jeepitou
17932,18256,Rated,56,mate,black,15+15,jeepitou,1708,houdani,1615,B21,Sicilian Defense: Smith-Morra Gambit,93,2017-01-27,23:22:04,houdani
17937,18261,Rated,65,mate,white,10+0,banditos,1561,stitch_13,1299,A41,Queen's Pawn,262,2017-09-02,19:28:33,banditos
17940,18264,Rated,36,mate,black,10+0,stitch_13,1320,david_saez,1223,A00,Mieses Opening,97,2017-08-17,19:32:49,david_saez
17943,18267,Rated,160,mate,black,10+0,stitch_13,1336,koskor,1705,A00,Mieses Opening: Reversed Rat,369,2017-08-15,12:45:02,koskor
17947,18271,Rated,57,mate,white,10+0,kingestee33,1404,stitch_13,1300,C00,Rat Defense: Small Center Defense,104,2017-08-12,21:33:17,kingestee33
17949,18273,Rated,126,mate,black,10+0,stitch_13,1307,sony1977,1631,A43,Old Benoni Defense,324,2017-08-12,17:24:22,sony1977
17951,18275,Rated,155,mate,white,10+0,marytemelnikaite,1471,stitch_13,1314,C41,Philidor Defense: Hanham Variation,157,2017-08-12,16:07:14,marytemelnikaite
17956,18280,Rated,118,mate,black,10+0,stitch_13,1319,robertlemalin,1368,D00,Queen's Pawn Game #3,49,2017-08-12,14:23:15,robertlemalin
17958,18282,Rated,32,mate,black,10+0,stitch_13,1286,bet,1730,D00,Queen's Pawn Game,444,2017-08-11,19:14:16,bet
17960,18284,Rated,103,mate,white,10+0,stitch_13,1264,housssam,1792,A00,Mieses Opening,528,2017-08-10,18:01:39,stitch_13
17962,18286,Rated,57,mate,white,10+0,ashu_john,1455,stitch_13,1245,C00,French Defense #2,210,2017-08-08,17:57:13,ashu_john
17968,18292,Rated,65,mate,white,10+0,triplekriz,1605,stitch_13,1207,A40,Horwitz Defense,398,2017-08-02,21:00:11,triplekriz
17969,18293,Rated,69,mate,white,10+0,omara33718,1943,stitch_13,1207,C00,French Defense: Knight Variation,736,2017-07-31,16:53:34,omara33718
17970,18294,Rated,74,mate,black,10+0,stitch_13,1210,nightraiser,1604,A00,Mieses Opening,394,2017-07-30,13:45:54,nightraiser
17971,18295,Rated,51,mate,white,10+0,cr2015,1682,stitch_13,1211,A41,Queen's Pawn,471,2017-07-30,11:49:19,cr2015
17973,18297,Rated,25,mate,white,10+0,yusufakkar,1397,stitch_13,1218,C20,King's Pawn Game: Tortoise Opening,179,2017-07-30,10:27:12,yusufakkar
17974,18298,Rated,43,mate,white,10+0,kennedy_mayor,1609,stitch_13,1203,C40,King's Knight Opening,406,2017-07-30,10:21:26,kennedy_mayor
17983,18307,Unrated,71,mate,white,5+8,rampage6ix,1500,zacharre,1451,A00,Van't Kruijs Opening,49,2016-04-26,22:26:58,rampage6ix
17992,18316,Rated,109,mate,white,10+0,artem555,1606,masoudnahalparvar1,1594,C46,Four Knights Game,12,2017-07-28,16:13:18,artem555
17994,18318,Rated,115,mate,white,10+0,suryavarchasvin,1621,artem555,1605,D00,Blackmar-Diemer Gambit,16,2017-07-25,12:11:53,suryavarchasvin
17996,18320,Rated,100,mate,black,10+0,artem555,1589,mr_poleanu,1928,B50,Sicilian Defense,339,2017-07-24,14:04:38,mr_poleanu
18000,18324,Rated,59,mate,white,10+0,artem555,1564,inmal,1318,B01,Scandinavian Defense: Mieses-Kotroc Variation,246,2017-07-21,12:43:55,artem555
18002,18326,Rated,210,mate,black,10+0,scanjet1,1600,artem555,1571,C41,Philidor Defense #2,29,2017-07-20,16:16:00,artem555
18003,18327,Rated,83,mate,white,10+0,artem555,1555,madhusudanverma,1711,B25,Sicilian Defense: Closed Variation |  Traditional,156,2017-07-20,13:49:25,artem555
18005,18329,Rated,120,mate,black,10+0,wiryo12,1584,artem555,1543,C41,Philidor Defense #2,41,2017-07-20,11:25:59,artem555
18006,18330,Rated,147,mate,white,10+0,artem555,1536,deep108,1500,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,36,2017-07-19,05:47:40,artem555
18007,18331,Rated,45,mate,white,30+0,appanov,1594,artem555,1545,B17,Caro-Kann Defense: Karpov Variation,49,2017-07-18,17:49:24,appanov
18010,18334,Rated,116,mate,black,20+0,hakanclkrs,1562,artem555,1554,C41,Philidor Defense #2,8,2017-07-17,12:38:45,artem555
18015,18339,Rated,72,mate,black,10+0,nitzs,1538,artem555,1556,A00,Hungarian Opening,18,2017-07-13,09:29:57,artem555
18016,18340,Rated,183,mate,white,10+4,supergood,1714,lastor,1705,D02,Queen's Pawn Game: Chigorin Variation,9,2016-09-29,16:11:06,supergood
18023,18347,Rated,45,mate,white,10+0,ea26,1717,cutiepanda,1595,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,122,2017-04-03,19:43:39,ea26
18024,18348,Rated,39,mate,white,10+0,ambitious,2029,cutiepanda,1597,C44,Ponziani Opening: Jaenisch Counterattack,432,2017-04-03,19:36:26,ambitious
18028,18352,Rated,154,mate,black,10+0,cutiepanda,1628,doktorcar,1856,C41,Philidor Defense #2,228,2017-03-17,16:20:30,doktorcar
18029,18353,Unrated,42,mate,black,10+0,schoonied,1319,chesswithmom,2296,C20,King's Pawn Game: Leonardis Variation,977,2016-05-05,02:24:41,chesswithmom
18030,18354,Unrated,35,mate,white,10+0,chesswithmom,2296,schoonied,1319,C23,Bishop's Opening,977,2016-05-05,02:14:43,chesswithmom
18031,18355,Unrated,44,mate,black,10+0,schoonied,1319,chesswithmom,2296,C20,King's Pawn Game: Macleod Attack,977,2016-05-05,02:06:29,chesswithmom
18032,18356,Unrated,41,mate,white,10+0,chesswithmom,2296,schoonied,1319,C60,Ruy Lopez,977,2016-05-05,01:56:41,chesswithmom
18034,18358,Unrated,48,mate,black,10+0,schoonied,1319,chesswithmom,2294,D00,Queen's Pawn Game #2,975,2016-05-04,02:17:56,chesswithmom
18035,18359,Unrated,39,mate,white,10+0,chesswithmom,2294,schoonied,1319,C60,Ruy Lopez,975,2016-05-04,02:08:20,chesswithmom
18036,18360,Unrated,32,mate,black,10+0,schoonied,1319,chesswithmom,2294,A45,Indian Game,975,2016-05-04,02:01:33,chesswithmom
18037,18361,Unrated,19,mate,white,10+0,chesswithmom,2294,schoonied,1319,C45,Scotch Game,975,2016-05-03,00:31:33,chesswithmom
18038,18362,Unrated,35,mate,white,10+0,chesswithmom,2294,schoonied,1319,C40,King's Pawn Game: Damiano Defense,975,2016-05-03,00:18:55,chesswithmom
18039,18363,Unrated,32,mate,black,10+0,schoonied,1319,chesswithmom,2294,D02,Queen's Pawn Game: Symmetrical Variation,975,2016-05-03,00:12:57,chesswithmom
18040,18364,Unrated,9,mate,white,10+0,chesswithmom,2294,schoonied,1319,C42,Russian Game: Damiano Variation,975,2016-05-03,00:03:33,chesswithmom
18042,18366,Unrated,76,mate,black,5+8,stutberidze,1095,wartaqu,1187,C42,Russian Game: Urusov Gambit,92,2017-04-23,05:15:48,wartaqu
18046,18370,Unrated,46,mate,black,5+30,stutberidze,1059,larryfine,1368,C41,Philidor Defense #2,309,2016-09-03,20:17:20,larryfine
18047,18371,Unrated,56,mate,black,5+30,larryfine,1368,stutberidze,1059,C42,Russian Game: Damiano Variation,309,2016-09-03,20:03:58,stutberidze
18059,18383,Unrated,52,mate,black,20+15,henriv,1750,tambwe,1438,B21,Sicilian Defense: Smith-Morra Gambit,312,2016-10-12,19:31:21,tambwe
18065,18389,Unrated,141,mate,white,10+0,mactulip,1767,basakcesur,1831,A53,Old Indian Defense,64,2017-07-08,12:57:36,mactulip
18067,18391,Rated,32,mate,black,10+5,javichoo,1162,basakcesur,1830,A40,Englund Gambit Declined |  Reversed French,668,2017-05-30,17:13:57,basakcesur
18070,18394,Rated,170,mate,black,10+0,basakcesur,1827,nerceiram,1924,B43,Sicilian Defense: Kan Variation |  Knight Variation,97,2017-01-17,18:11:30,nerceiram
18072,18396,Rated,134,mate,black,10+0,basakcesur,1818,warshoe,2221,C11,French Defense: Steinitz Variation |  Boleslavsky Variation,403,2017-01-17,17:43:06,warshoe
18073,18397,Rated,63,mate,white,10+0,yolcuchess,2162,basakcesur,1821,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,341,2017-01-17,17:27:18,yolcuchess
18076,18400,Rated,156,mate,black,10+0,ballamut,1847,basakcesur,1793,C31,King's Gambit |  Falkbeer Countergambit |  Hinrichsen Gambit,54,2017-01-17,16:47:49,basakcesur
18085,18409,Rated,95,mate,white,10+10,basakcesur,1764,alaclan,1919,C40,King's Pawn Game: Busch-Gass Gambit,155,2016-12-06,18:35:10,basakcesur
18088,18412,Unrated,63,mate,white,20+0,basakcesur,1748,zekice,1841,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,93,2016-11-21,18:14:59,basakcesur
18092,18416,Rated,103,mate,white,10+0,basakcesur,1732,chessplayer1010,1460,A06,Zukertort Opening: Tennison Gambit,272,2016-11-14,19:16:40,basakcesur
18095,18419,Rated,144,mate,black,10+0,basakcesur,1742,marilinmonroe,1918,B34,Sicilian Defense: Accelerated Dragon,176,2016-11-12,08:04:39,marilinmonroe
18098,18422,Rated,51,mate,white,8+0,xajik,2061,hongoroo,2007,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,54,2017-08-16,13:48:48,xajik
18103,18427,Rated,54,mate,black,180+0,sheik_yerbouti,1548,olorinn,1287,A25,English Opening: King's English Variation |  Reversed Closed Sicilian,261,2017-07-22,23:25:40,olorinn
18105,18429,Rated,74,mate,black,10+0,sheik_yerbouti,1576,bwbbaker,1591,C20,Bishop's Opening: Boi Variation,15,2017-04-01,03:29:27,bwbbaker
18108,18432,Rated,84,mate,black,10+0,jeanmariebrouette,1565,sheik_yerbouti,1567,C55,Italian Game: Anti-Fried Liver Defense,2,2017-03-25,19:56:57,sheik_yerbouti
18115,18439,Rated,26,mate,black,10+0,arpadanolenat,1144,fourtwenty,1538,C42,Russian Game: Three Knights Game,394,2017-09-03,10:28:57,fourtwenty
18122,18446,Rated,53,mate,white,10+0,truud10,1348,fourtwenty,1557,A00,Barnes Opening: Walkerling,209,2017-09-02,16:34:20,truud10
18125,18449,Rated,52,mate,black,10+0,rogerbill,1645,fourtwenty,1540,A80,Dutch Defense: Raphael Variation,105,2017-08-31,22:53:58,fourtwenty
18128,18452,Rated,79,mate,white,10+0,fourtwenty,1556,rajesh170293,1391,C41,Philidor Defense: Exchange Variation,165,2017-08-30,17:38:31,fourtwenty
18135,18459,Rated,67,mate,white,10+0,fourtwenty,1567,scorpion407,1317,C41,Philidor Defense: Exchange Variation #2,250,2017-08-29,19:39:07,fourtwenty
18142,18466,Rated,48,mate,black,10+0,anastasia2009,1586,fourtwenty,1558,C42,Petrov's Defense,28,2017-08-29,10:17:21,fourtwenty
18148,18472,Rated,32,mate,black,10+0,dranassme,1512,fourtwenty,1502,A28,English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3,10,2017-08-27,19:07:03,fourtwenty
18155,18479,Rated,55,mate,white,15+15,jojodpogi,1859,aka121,1810,D30,Queen's Gambit Declined,49,2017-08-21,06:25:36,jojodpogi
