,Games,Game Type,Turns,Victory Status,Winner,Increment Code,White Id,White Rating,Black Id,Black Rating,Opening ECO,Opening Name,Rating Difference,Date,Time,Winner Id
15269,15592,Rated,90,OFT,black,10+3,makar1999,1535,saim,1673,B20,Sicilian Defense: Bowdler Attack,138,2017-02-08,16:27:15,saim
15273,15596,Rated,111,OFT,white,10+0,kombat_ace,1615,saim,1714,B51,Sicilian Defense: Canal-Sokolsky Attack,99,2017-02-04,20:02:35,kombat_ace
15274,15597,Rated,72,OFT,black,10+0,saim,1725,maksimus84,1786,A50,Slav Indian,61,2017-02-04,19:26:19,maksimus84
15340,15663,Rated,102,OFT,black,10+0,derspiegel,1724,visera601,1847,C00,French Defense: Normal Variation,123,2017-03-16,19:28:32,visera601
15342,15665,Rated,80,OFT,black,10+0,derspiegel,1741,viktor65,1880,B32,Sicilian Defense: Loewenthal Variation,139,2017-03-12,17:48:13,viktor65
15357,15680,Rated,110,OFT,black,10+0,derspiegel,1719,ilija777,1817,C55,Italian Game: Anti-Fried Liver Defense,98,2017-02-25,18:55:09,ilija777
15367,15690,Rated,82,OFT,black,10+0,rohjinwook,1890,derspiegel,1681,B95,Sicilian Defense: Najdorf Variation,209,2017-02-16,17:17:47,derspiegel
15368,15691,Rated,80,OFT,black,10+0,derspiegel,1690,supermik,1830,B00,Nimzowitsch Defense: Mikenas Variation,140,2017-02-16,14:47:05,supermik
15371,15694,Rated,47,OFT,white,10+0,amira12,1908,derspiegel,1697,B07,Pirc Defense #4,211,2017-02-16,02:08:43,amira12
15374,15697,Rated,71,OFT,white,10+0,blumfilter,1880,derspiegel,1722,B50,Sicilian Defense,158,2017-02-16,01:16:04,blumfilter
15375,15698,Rated,67,OFT,white,10+0,ofirshukrun74,1888,derspiegel,1732,B50,Sicilian Defense,156,2017-02-16,00:59:20,ofirshukrun74
15376,15699,Rated,75,OFT,white,10+0,transit,1850,derspiegel,1744,E20,Nimzo-Indian Defense #2,106,2017-02-16,00:37:08,transit
15379,15702,Rated,69,OFT,white,10+0,xxvn,1806,derspiegel,1793,A40,Horwitz Defense,13,2017-02-15,20:40:39,xxvn
15385,15708,Rated,84,OFT,black,10+0,derspiegel,1852,jabsona,1872,B06,Robatsch (Modern) Defense,20,2017-02-15,13:28:41,jabsona
15388,15711,Rated,56,OFT,black,10+0,derspiegel,1881,luiguimon,1830,C54,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,51,2017-02-15,03:47:36,luiguimon
15423,15746,Unrated,147,OFT,white,15+0,howdoichess96,1708,shatun78,1592,D02,Queen's Pawn Game: Chigorin Variation,116,2017-05-22,14:51:22,howdoichess96
15425,15748,Rated,90,OFT,black,10+0,mauri_horsefighter,1479,mazpharaoh,1475,C30,King's Gambit Declined |  Queen's Knight Defense,4,2017-05-15,18:28:57,mazpharaoh
15440,15763,Rated,129,OFT,white,10+0,mazpharaoh,1399,goodbanker911,1319,D00,Queen's Pawn Opening: Veresov |  Richter Attack,80,2017-03-27,21:11:52,mazpharaoh
15475,15798,Rated,126,OFT,black,10+0,az_99,1718,aeilnrst,1941,A45,Indian Game,223,2017-08-29,20:36:06,aeilnrst
15479,15802,Rated,83,OFT,white,10+0,az_99,1730,marboen,1754,B28,Sicilian Defense: O'Kelly Variation |  Yerevan System,24,2017-08-29,09:41:13,az_99
15501,15824,Rated,62,OFT,black,10+0,grossask,1846,paul91,1788,B90,Sicilian Defense: Najdorf Variation |  English Attack,58,2017-08-31,10:46:31,paul91
15511,15834,Rated,92,OFT,black,10+0,manavalam2,1676,paul91,1777,B50,Sicilian Defense,101,2017-08-29,13:11:07,paul91
15521,15844,Rated,164,OFT,black,10+0,vic_mark,1558,bobasper,1583,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,25,2017-08-05,15:43:45,bobasper
15525,15849,Rated,20,OFT,black,8+0,vic_mark,1532,peterrock,1567,B06,Modern Defense: Two Knights Variation,35,2017-07-03,20:07:00,peterrock
15538,15862,Unrated,21,OFT,white,5+15,vic_mark,1489,rezajanpoem,1566,C40,King's Pawn Game: Busch-Gass Gambit,77,2017-04-16,11:13:55,vic_mark
15547,15871,Rated,67,OFT,white,8+2,vic_mark,1485,siux,1489,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,4,2017-02-26,22:20:08,vic_mark
15558,15882,Rated,73,OFT,white,10+0,aridaybordon,1762,viktor707,1805,E61,King's Indian Defense,43,2017-09-01,14:06:03,aridaybordon
15562,15886,Rated,110,OFT,black,10+0,aridaybordon,1779,minotavr81,1735,D31,Semi-Slav Defense: Accelerated Move Order,44,2017-09-01,10:51:31,minotavr81
15573,15897,Rated,107,OFT,white,10+0,aridaybordon,1778,sean777,1701,B12,Caro-Kann Defense,77,2017-08-31,09:12:37,aridaybordon
15585,15909,Rated,164,OFT,draw,10+0,gnatyuk,1801,aridaybordon,1858,C45,Scotch Game,57,2017-08-29,20:40:13,
15609,15933,Rated,116,OFT,black,15+0,country47it,1751,sarthakmanna,1775,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,24,2017-08-20,15:52:59,sarthakmanna
15611,15935,Rated,101,OFT,white,15+0,miguel1994,1767,sarthakmanna,1799,C62,Ruy Lopez: Steinitz Defense,32,2017-08-19,18:46:25,miguel1994
15612,15936,Rated,93,OFT,white,15+0,sarthakmanna,1792,sinops,1688,C50,Giuoco Piano,104,2017-08-19,18:16:22,sarthakmanna
15632,15956,Rated,16,OFT,black,15+0,alikozzz,1622,sarthakmanna,1765,C30,King's Gambit,143,2017-08-01,11:32:11,sarthakmanna
15640,15964,Rated,44,OFT,black,5+8,mtnmcallister,2037,teatime007,2577,B11,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Retreat Line,540,2017-09-03,01:15:30,teatime007
15643,15967,Rated,53,OFT,white,5+5,kazan_master,2367,mtnmcallister,2043,B24,Sicilian Defense: Closed #2,324,2017-09-02,23:39:43,kazan_master
15647,15971,Rated,97,OFT,white,10+0,syktyvkar,2214,mtnmcallister,2039,A30,English Opening: Symmetrical Variation |  Hedgehog Defense,175,2017-08-29,03:24:37,syktyvkar
15693,16017,Unrated,41,OFT,white,10+8,totonut,1868,jbosch,1662,B32,Sicilian Defense: Loewenthal Variation,206,2017-05-20,21:42:19,totonut
15697,16021,Unrated,84,OFT,black,18+0,totonut,1868,dekac144,1706,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,162,2017-05-20,19:44:40,dekac144
15699,16023,Unrated,81,OFT,white,20+0,tomilijons,1579,totonut,1868,C01,French Defense: Exchange Variation,289,2017-05-20,15:40:00,tomilijons
15717,16041,Rated,33,OFT,white,20+0,thatsapaning7,1772,nigelnaomi,1583,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,189,2016-07-18,07:10:32,thatsapaning7
15735,16059,Rated,96,OFT,black,10+0,plr9415,1182,petrosyan228,1062,B00,Nimzowitsch Defense |  Declined Variation,120,2017-06-10,17:53:59,petrosyan228
15756,16080,Rated,111,OFT,white,10+0,bobocugri,1727,chesskhovtsev,1582,C42,Russian Game: Karklins-Martinovsky Variation,145,2017-09-03,16:25:01,bobocugri
15757,16081,Rated,127,OFT,white,10+0,spartak-champion,1670,chesskhovtsev,1591,C46,Four Knights Game: Italian Variation,79,2017-09-03,13:40:57,spartak-champion
15759,16083,Rated,88,OFT,black,10+0,chesskhovtsev,1592,sandocan,1607,A10,English Opening: Anglo-Scandinavian Defense,15,2017-09-02,22:27:54,sandocan
15761,16085,Rated,89,OFT,white,10+0,vsat1968,1593,chesskhovtsev,1590,C42,Russian Game: Urusov Gambit,3,2017-09-02,21:59:42,vsat1968
15762,16086,Rated,60,OFT,black,10+0,chesskhovtsev,1600,onlypersona,1620,A17,English Opening: Anglo-Indian Defense |  Hedgehog System,20,2017-09-02,16:32:04,onlypersona
15769,16093,Rated,52,OFT,black,10+0,chesskhovtsev,1602,hottekohl,1650,A10,English Opening: Anglo-Scandinavian Defense |  Malvinas Variation,48,2017-09-02,13:42:22,hottekohl
15772,16096,Rated,65,OFT,white,10+0,templeton,1573,chesskhovtsev,1596,C22,Center Game: Normal Variation,23,2017-08-28,16:50:46,templeton
15773,16097,Rated,75,OFT,white,10+0,kowabounga,1539,chesskhovtsev,1609,C48,Four Knights Game: Spanish Variation,70,2017-08-27,15:09:29,kowabounga
15779,16103,Rated,75,OFT,white,10+0,conlon,1661,chesskhovtsev,1648,D00,Queen's Pawn Game #2,13,2017-08-26,12:53:47,conlon
15786,16110,Rated,118,OFT,black,10+0,judoman,1638,chesskhovtsev,1643,C42,Russian Game: Cozio (Lasker) Attack,5,2017-08-08,15:36:48,chesskhovtsev
15800,16124,Rated,73,OFT,white,10+0,chesskhovtsev,1522,rdx199807,1503,A22,English Opening: King's English Variation |  Two Knights Variation |  Smyslov System,19,2017-08-01,12:15:47,chesskhovtsev
15814,16138,Rated,93,OFT,white,10+0,vft2017,2318,vanirof,1830,A40,Queen's Pawn,488,2017-08-29,19:41:55,vft2017
15824,16148,Rated,4,OFT,black,10+0,rudrresh,1606,malangero,1567,B30,Sicilian Defense: Old Sicilian,39,2017-04-25,08:29:16,malangero
15829,16153,Unrated,88,OFT,black,4+6,yazeed_bani_saleem,1772,cantona85,1659,B06,Modern Defense: Two Knights Variation,113,2017-01-14,03:39:34,cantona85
15830,16154,Rated,69,OFT,white,4+6,cantona85,1659,yazeed_bani_saleem,1772,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,113,2017-01-14,03:21:59,cantona85
15833,16157,Rated,95,OFT,white,5+5,chess-wander,1744,yazeed_bani_saleem,1772,D06,Queen's Gambit Refused: Marshall Defense,28,2017-01-13,21:47:48,chess-wander
15847,16171,Rated,50,OFT,black,5+5,robertrip,1649,yazeed_bani_saleem,1756,A20,English Opening: King's English Variation,107,2017-01-13,03:18:31,yazeed_bani_saleem
15855,16179,Rated,73,OFT,white,5+5,ismail141977,1570,yazeed_bani_saleem,1745,C25,Vienna Game: Zhuravlev Countergambit #2,175,2017-01-12,20:45:32,ismail141977
15861,16185,Rated,129,OFT,white,5+5,setapus,1816,yazeed_bani_saleem,1805,B01,Scandinavian Defense: Mieses-Kotroc Variation,11,2017-01-11,09:51:02,setapus
15883,16207,Rated,88,OFT,black,10+0,lordsamir,1130,ecw312,1203,D00,Queen's Pawn Game,73,2017-01-23,20:11:48,ecw312
15888,16212,Rated,21,OFT,white,10+0,fdrl,1270,lordsamir,1226,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,44,2017-01-10,15:44:45,fdrl
15905,16229,Rated,48,OFT,black,10+0,santarsiero,1558,schneetatze,1372,C02,French Defense: Advance Variation |  Paulsen Attack,186,2016-05-01,08:57:26,schneetatze
15929,16253,Rated,109,OFT,draw,10+1,mikezman,1316,tetley,1276,C20,King's Pawn Game: Leonardis Variation,40,2017-04-01,22:09:45,
15982,16306,Unrated,79,OFT,white,15+10,migueljaceblue007,1500,antnishu,1500,C60,Ruy Lopez,0,2017-01-27,13:50:19,migueljaceblue007
15984,16308,Rated,32,OFT,black,15+15,zacandcheese,1323,knm,1348,C41,Philidor Defense #2,25,2017-01-29,15:06:20,knm
15986,16310,Rated,66,OFT,black,5+5,alexamer,1469,zacandcheese,1285,C46,Three Knights Opening,184,2017-01-26,20:12:29,zacandcheese
15997,16321,Unrated,60,OFT,black,10+2,king5891,1400,polydoro,1476,A04,Zukertort Opening: Black Mustang Defense,76,2017-01-29,04:33:37,polydoro
15998,16322,Unrated,72,OFT,black,15+10,numer85,1290,king5891,1400,A10,English Opening,110,2017-01-29,03:19:05,king5891
16010,16334,Unrated,95,OFT,white,15+0,ching_wong,1631,king5891,1400,B00,Owen Defense: Smith Gambit,231,2017-01-27,02:54:45,ching_wong
16039,16363,Rated,79,OFT,white,10+0,ole_kobra,1919,snoopyfan,1945,C02,French Defense: Advance Variation,26,2017-06-09,14:59:11,ole_kobra
16051,16375,Rated,78,OFT,black,30+10,net_knight,1676,snoopyfan,1741,C41,Philidor Defense: Lion Variation,65,2016-11-22,16:29:02,snoopyfan
16058,16382,Unrated,66,OFT,black,15+0,aragon26,1434,buzz88,1513,D31,Queen's Gambit Declined: Queen's Knight Variation,79,2016-12-19,16:47:31,buzz88
16065,16389,Rated,120,OFT,black,15+0,aragon26,1446,gianflisi,1494,D25,Queen's Gambit Accepted: Normal Variation,48,2016-12-11,19:12:10,gianflisi
16070,16394,Rated,134,OFT,black,15+4,bosi01,1441,aragon26,1438,A01,Nimzo-Larsen Attack: Modern Variation #4,3,2016-12-09,20:16:12,aragon26
16085,16409,Rated,46,OFT,black,10+0,juanandete,1046,squadbedoesa,1030,B10,Caro-Kann Defense: Breyer Variation,16,2016-12-30,10:48:38,squadbedoesa
16094,16418,Rated,75,OFT,white,10+0,ramc33,1724,ramin741,1688,B08,Pirc Defense: Classical Variation,36,2017-06-23,03:28:10,ramc33
16097,16421,Rated,98,OFT,black,10+0,ramin741,1701,anirban007,1638,C50,Italian Game: Giuoco Pianissimo |  Normal,63,2017-06-18,12:55:53,anirban007
16099,16423,Rated,61,OFT,white,10+0,aldoraine,1777,ramin741,1725,E90,King's Indian Defense: Normal Variation |  Rare Defenses,52,2017-06-18,09:48:48,aldoraine
16101,16425,Rated,37,OFT,white,10+0,pannap,1831,ramin741,1745,B21,Sicilian Defense: Smith-Morra Gambit Accepted |  Morphy Defense,86,2017-06-13,20:23:33,pannap
16105,16429,Rated,80,OFT,black,10+0,ramin741,1747,deepakuk,1588,D06,Queen's Gambit Refused: Austrian Defense,159,2017-01-26,19:53:08,deepakuk
16109,16433,Rated,102,OFT,black,10+0,vr1,1434,ramin741,1726,A00,Van't Kruijs Opening,292,2017-01-25,19:33:29,ramin741
16111,16435,Rated,105,OFT,white,10+0,narges123,1997,ramin741,1747,B07,Pirc Defense #4,250,2017-01-25,13:12:49,narges123
16114,16438,Rated,82,OFT,black,10+0,ramin741,1762,narges123,1971,C42,Petrov's Defense #2,209,2017-01-24,21:45:50,narges123
16115,16439,Rated,83,OFT,white,10+0,narges123,1964,ramin741,1768,B08,Pirc Defense: Classical Variation,196,2017-01-24,21:25:10,narges123
16138,16462,Rated,5,OFT,white,10+0,lewispugdog,1046,alexmorato,986,C27,Vienna Game,60,2017-06-02,16:35:00,lewispugdog
16139,16463,Rated,95,OFT,white,8+0,darksimphony,1801,maximusod,1784,A04,Zukertort Opening: Sicilian Invitation,17,2017-03-04,18:21:32,darksimphony
16156,16480,Rated,140,OFT,black,10+0,dijkstra,1383,amirhkooh,1588,B00,Caro-Kann Defense: Hillbilly Attack,205,2016-12-10,08:28:43,amirhkooh
16157,16481,Rated,200,OFT,black,10+0,resiliente,1910,elvispy65,1827,A47,Queen's Indian Defense,83,2017-09-04,00:23:42,elvispy65
16160,16484,Rated,51,OFT,white,10+0,elvispy65,1803,r_man,1658,C41,Philidor Defense #3,145,2017-09-02,01:52:29,elvispy65
16171,16495,Rated,79,OFT,white,5+5,elvispy65,1775,hamid5900,1791,B40,Sicilian Defense: French Variation,16,2017-08-16,16:53:52,elvispy65
16173,16497,Rated,109,OFT,white,10+0,elvispy65,1775,afredoford,1761,B30,Sicilian Defense: Old Sicilian,14,2017-08-15,00:02:18,elvispy65
16176,16500,Rated,131,OFT,white,10+0,kian55,1807,elvispy65,1809,C21,Danish Gambit,2,2017-08-14,02:30:44,kian55
16183,16507,Rated,190,OFT,draw,10+0,elvispy65,1818,alvizuri,1849,B00,King's Pawn Game: Nimzowitsch Defense,31,2017-08-12,21:25:06,
16184,16508,Rated,92,OFT,black,10+0,randplayer,1600,victorbrz,1652,D53,Queen's Gambit Declined: 4.Bg5 Be7,52,2017-03-18,01:44:42,victorbrz
16191,16515,Rated,50,OFT,black,5+5,victorbrz,1638,yuredouglas,1795,B50,Sicilian Defense: Delayed Alapin,157,2017-03-16,22:56:03,yuredouglas
16211,16535,Unrated,96,OFT,black,10+10,javi_r,1747,paulorojas,1692,C48,Four Knights Game: Spanish Variation |  Rubinstein Variation,55,2017-08-26,04:50:20,paulorojas
16256,16580,Rated,97,OFT,white,10+0,naoufel,1785,gambitsforlife,1680,C50,Italian Game: Hungarian Defense,105,2017-07-29,03:07:41,naoufel
16261,16585,Rated,101,OFT,white,10+0,jeandossantos,1822,elijahreese,1886,D02,Queen's Pawn Game: Chigorin Variation,64,2017-09-03,03:21:21,jeandossantos
16274,16598,Rated,56,OFT,black,10+0,thomasmuller,1282,sonicsfe,1472,D10,Slav Defense: Exchange Variation,190,2017-09-03,15:32:37,sonicsfe
16281,16605,Rated,90,OFT,black,8+6,andrebs,1631,sonicsfe,1432,C02,French Defense: Advance Variation |  Milner-Barry Gambit,199,2017-01-03,10:23:51,sonicsfe
16301,16625,Rated,71,OFT,white,10+0,sabila,1865,exta,1623,B13,Caro-Kann Defense: Panov Attack #2,242,2017-01-29,02:55:49,sabila
16311,16635,Rated,95,OFT,white,10+0,sabila,1723,moskwich,1708,B00,Owen Defense,15,2017-01-20,09:26:10,sabila
16361,16685,Rated,205,OFT,white,10+0,tangela,1617,nitin00,1704,D06,Queen's Gambit,87,2017-08-30,08:27:32,tangela
16364,16688,Rated,17,OFT,white,10+0,tangela,1621,vrsaljko138,1593,D10,Slav Defense,28,2017-08-28,10:36:43,tangela
16367,16691,Rated,153,OFT,draw,10+0,tangela,1628,shon_tambunan,1666,D31,Semi-Slav Defense: Accelerated Move Order,38,2017-08-27,08:26:11,
16387,16711,Rated,77,OFT,white,10+30,miroslav1948,1996,fmtabriz,1959,C21,Danish Gambit,37,2017-07-16,11:02:18,miroslav1948
16396,16720,Rated,126,OFT,black,15+0,enricolord,1313,chesslearningpro,1543,A30,English Opening: Symmetrical Variation,230,2016-11-06,23:39:45,chesslearningpro
16411,16735,Unrated,106,OFT,black,15+0,enricolord,1176,chesslearningpro,1621,A34,English Opening: Symmetrical Variation |  Normal Variation,445,2016-10-17,23:30:10,chesslearningpro
16426,16750,Rated,116,OFT,black,9+0,enricolord,1203,chesslearningpro,1267,D06,Queen's Gambit Refused: Marshall Defense,64,2015-11-15,17:11:43,chesslearningpro
16434,16758,Rated,119,OFT,white,5+8,fatkingfull,1584,amanan,1553,C00,French Defense #2,31,2017-04-05,18:34:46,fatkingfull
16440,16764,Rated,61,OFT,white,16+3,amanan,1536,abasdelvar,1498,C00,French Defense: Knight Variation,38,2017-03-18,17:25:22,amanan
16441,16765,Rated,71,OFT,white,10+0,zubkov1,1453,amanan,1550,C02,French Defense: Advance Variation |  Paulsen Attack,97,2017-03-18,11:09:47,zubkov1
16451,16775,Rated,38,OFT,black,5+8,jaracimr,1693,amanan,1535,C02,French Defense: Advance |  Steinitz Variation,158,2017-02-11,22:14:56,amanan
16452,16776,Unrated,52,OFT,black,15+10,giuliov,1600,amanan,1535,A40,Horwitz Defense,65,2017-02-11,22:24:27,amanan
16461,16785,Rated,90,OFT,black,15+0,viktorkabtov,1528,amanan,1495,C00,French Defense: Steinitz Attack,33,2017-01-18,19:03:56,amanan
16472,16796,Rated,64,OFT,black,15+0,kalliope,1454,amanan,1479,A40,Horwitz Defense,25,2017-01-13,21:06:27,amanan
16473,16797,Rated,71,OFT,white,10+0,saenz027,1516,amanan,1489,C02,French Defense: Advance Variation |  Nimzowitsch System,27,2017-01-13,20:30:34,saenz027
16493,16817,Rated,65,OFT,white,10+4,eder98765,1405,avukat123,1557,E67,King's Indian Defense: Fianchetto Variation |  Classical Fianchetto,152,2017-04-20,23:27:43,eder98765
16494,16818,Rated,45,OFT,white,10+0,samuelgperti,1309,eder98765,1419,C41,Philidor Defense #2,110,2017-04-20,22:57:04,samuelgperti
16502,16826,Rated,65,OFT,white,15+0,hisokagaara,1587,eder98765,1424,A40,English Defense,163,2017-03-16,05:13:14,hisokagaara
16504,16828,Rated,57,OFT,white,10+0,hacker4lyf,1643,eder98765,1424,D00,Queen's Pawn Game: Chigorin Variation,219,2017-03-06,01:55:09,hacker4lyf
16521,16845,Rated,100,OFT,draw,10+0,eder98765,1466,mizuna,1583,B00,Owen Defense,117,2017-01-17,05:59:27,
16532,16856,Rated,88,OFT,black,10+0,vibraz,1661,ridics,2069,C57,Italian Game: Two Knights Defense |  Fritz Variation,408,2017-09-02,13:24:38,ridics
16543,16867,Unrated,53,OFT,white,15+0,tiaoabdo,1886,hamedbriki,1970,C69,Ruy Lopez: Exchange Variation |  Bronstein Variation,84,2016-09-27,16:57:20,tiaoabdo
16544,16868,Unrated,138,OFT,black,15+0,hamedbriki,1970,tiaoabdo,1886,E20,Nimzo-Indian Defense: Ragozin Variation,84,2016-09-27,16:34:49,tiaoabdo
16564,16888,Rated,152,OFT,black,10+0,lucasmontagne,1643,justinlew99,1660,C46,Four Knights Game: Italian Variation,17,2016-10-20,12:45:55,justinlew99
16570,16894,Unrated,76,OFT,black,10+0,arkady00,1781,timeisrelativ,1674,B01,Scandinavian Defense: Main Line,107,2017-03-09,16:23:19,timeisrelativ
16578,16902,Rated,103,OFT,white,9+5,khelil,1568,andrzej701,1509,B20,Sicilian Defense: Bowdler Attack,59,2017-08-31,14:32:41,khelil
16580,16904,Rated,29,OFT,white,9+5,khelil,1552,jrse,1471,C00,French Defense #2,81,2017-08-31,13:43:02,khelil
16581,16905,Rated,63,OFT,white,9+5,khelil,1547,mazurnazar,1330,C23,Bishop's Opening,217,2017-08-31,13:37:48,khelil
16585,16909,Rated,92,OFT,black,9+5,khelil,1562,mathewjohn1965,1536,C23,Bishop's Opening,26,2017-06-17,04:55:54,mathewjohn1965
16588,16912,Rated,102,OFT,black,10+0,georgsu,1587,khelil,1553,A20,English Opening: King's English Variation,34,2017-05-20,17:05:15,khelil
16589,16913,Rated,93,OFT,white,10+0,baze,1712,khelil,1559,C45,Scotch Game,153,2017-05-20,16:44:41,baze
16642,16966,Rated,83,OFT,white,10+0,leatherback,1432,fill391,1306,C42,Russian Game: Three Knights Game,126,2017-06-14,11:34:11,leatherback
16646,16970,Rated,149,OFT,white,10+0,hatem60010,1421,leatherback,1468,C01,French Defense: Perseus Gambit,47,2017-06-03,02:58:13,hatem60010
16656,16980,Rated,158,OFT,black,10+0,drokosha,1425,leatherback,1492,A15,English Opening: Anglo-Indian Defense,67,2017-05-30,06:44:49,leatherback
16668,16992,Rated,130,OFT,black,10+0,mr47,1583,godson19,1567,D21,Queen's Gambit Accepted: Rosenthal Variation,16,2016-09-05,22:47:24,godson19
16671,16995,Rated,54,OFT,black,10+0,kendawy,1420,mr47,1402,C20,King's Pawn Game: Leonardis Variation,18,2016-09-04,15:33:28,mr47
16687,17011,Rated,102,OFT,black,10+0,imlimbad,1225,erikweisz,1385,A40,Englund Gambit Declined |  Reversed French,160,2017-08-12,13:50:28,erikweisz
16690,17014,Rated,82,OFT,black,10+0,stagirita,1558,erikweisz,1360,C40,Latvian Gambit Accepted,198,2017-08-10,21:28:43,erikweisz
16707,17031,Rated,53,OFT,white,4+7,chunchuchess,1519,erikweisz,1406,C42,Russian Game: Three Knights Game,113,2017-08-06,15:17:05,chunchuchess
16730,17054,Unrated,37,OFT,white,10+0,vanitasmarilyn,2060,vrokh,1500,B30,Sicilian Defense: Old Sicilian,560,2017-03-21,04:15:33,vanitasmarilyn
16731,17055,Unrated,63,OFT,white,10+0,ponziopilato,1500,vanitasmarilyn,2060,C00,French Defense: Knight Variation,560,2017-03-08,17:57:52,ponziopilato
16735,17059,Unrated,53,OFT,white,10+2,nikokg82,1500,vanitasmarilyn,2060,C00,French Defense #2,560,2017-02-20,19:15:53,nikokg82
16752,17076,Rated,18,OFT,black,10+10,thegasmask,1354,twiki,1445,A22,English Opening: King's English Variation |  Two Knights Variation,91,2017-06-30,13:24:25,twiki
16767,17091,Rated,105,OFT,white,8+2,thegasmask,1374,lumago,1462,A10,English Opening: Anglo-Lithuanian Variation,88,2017-04-26,21:29:37,thegasmask
16791,17115,Rated,92,OFT,black,10+0,blackphish,1263,viktorr,1454,C24,Bishop's Opening: Berlin Defense,191,2017-03-18,15:37:01,viktorr
16800,17124,Rated,87,OFT,white,15+0,viktorr,1446,kalliope,1579,B01,Scandinavian Defense: Main Line,133,2017-01-08,08:08:52,viktorr
16832,17156,Rated,129,OFT,white,8+0,zapala,1537,kadmon96,1575,B54,Sicilian Defense #2,38,2017-09-02,19:19:22,zapala
16869,17193,Rated,75,OFT,white,10+0,kinn,1598,fazouane,1391,C00,French Defense: Knight Variation,207,2016-08-31,20:16:27,kinn
16871,17195,Rated,104,OFT,black,10+0,fazouane,1396,power_pcp,1889,A00,Hungarian Opening: Sicilian Invitation,493,2016-08-31,19:49:10,power_pcp
16889,17213,Rated,62,OFT,black,15+0,fazouane,1432,zztopillo,1477,C00,French Defense: Queen's Knight,45,2016-08-27,20:43:05,zztopillo
16894,17218,Rated,61,OFT,white,20+0,cimi,1484,fazouane,1454,A00,Hungarian Opening,30,2016-08-27,03:08:18,cimi
16903,17227,Rated,72,OFT,black,10+0,fazouane,1323,curtisptrsn,1293,C41,Philidor Defense,30,2016-08-25,23:05:14,curtisptrsn
16915,17239,Rated,83,OFT,white,10+0,nexovec,1703,ralex2010,1783,C55,Italian Game: Anti-Fried Liver Defense,80,2017-07-21,12:52:12,nexovec
16942,17266,Rated,72,OFT,black,10+2,denisgodunov,1567,rezahatamiiiii,1759,C21,Danish Gambit Accepted,192,2017-08-20,08:57:04,rezahatamiiiii
16943,17267,Unrated,125,OFT,white,10+2,denisgodunov,1576,armawansyah7,1779,C21,Danish Gambit Accepted |  Classical Defense,203,2017-08-15,14:22:19,denisgodunov
16952,17276,Rated,60,OFT,black,10+2,obez9,1551,denisgodunov,1568,A40,English Defense,17,2017-07-31,17:06:27,denisgodunov
16956,17280,Unrated,32,OFT,black,10+5,ilyadjscjd,1600,denisgodunov,1542,C62,Ruy Lopez: Steinitz Defense,58,2017-07-27,19:09:58,denisgodunov
16971,17295,Rated,59,OFT,white,10+0,ejay,1699,lizimari,1315,A01,Nimzo-Larsen Attack: Classical Variation,384,2016-07-24,11:52:07,ejay
16979,17303,Rated,55,OFT,white,4+6,custommods,1640,juanma206,1706,D02,Queen's Pawn Game: Krause Variation,66,2017-02-24,00:05:33,custommods
16990,17314,Rated,45,OFT,white,7+2,sureyya,2041,juanma206,1674,C26,Vienna Game: Stanley Variation |  Reversed Spanish,367,2017-02-21,14:14:42,sureyya
16997,17321,Rated,48,OFT,black,8+0,juanma206,1706,rezarooodzard,1874,C60,Ruy Lopez: Cozio Defense,168,2017-02-19,14:26:29,rezarooodzard
17001,17325,Rated,48,OFT,black,11+9,juanma206,1705,avas,1889,B01,Scandinavian Defense: Main Line |  Mieses Variation,184,2017-02-19,13:49:22,avas
17003,17327,Rated,74,OFT,black,5+7,juanma206,1704,yusuf72,1712,C45,Scotch Game,8,2017-02-19,12:25:37,yusuf72
17040,17364,Rated,70,OFT,black,10+0,mikhail_riemann,1756,rafael_ludy,1813,C00,French Defense: Steiner Variation,57,2017-03-29,22:42:42,rafael_ludy
17041,17365,Rated,111,OFT,white,8+0,nacekpacek,1772,mikhail_riemann,1768,D01,Queen's Pawn Game: Chigorin Variation,4,2017-03-29,17:25:04,nacekpacek
17049,17373,Rated,87,OFT,white,10+0,aleksandrfrankevich,1803,mikhail_riemann,1803,A40,Modern Defense,0,2016-08-27,10:16:30,aleksandrfrankevich
17084,17408,Rated,31,OFT,white,5+8,mukrisp,1662,mr35vn,1744,C23,Bishop's Opening: Philidor Variation,82,2016-10-15,10:09:23,mukrisp
17085,17409,Rated,72,OFT,black,5+5,mukrisp,1670,vfhcbr,1764,C00,French Defense: Normal Variation,94,2016-10-15,07:10:51,vfhcbr
17101,17425,Rated,49,OFT,white,5+8,marisav,1780,mukrisp,1593,C23,Bishop's Opening,187,2016-10-13,17:05:09,marisav
