,Games,Game Type,Turns,Victory Status,Winner,Increment Code,White Id,White Rating,Black Id,Black Rating,Opening ECO,Opening Name,Rating Difference,Date,Time,Winner Id
12952,13069,Rated,73,draw,draw,20+0,napoleon_solo,1592,tornade,1478,A40,Queen's Pawn,114,2017-09-02,04:05:02,
12957,13074,Rated,118,draw,draw,30+30,aplause,1764,napoleon_solo,1584,D10,Slav Defense #2,180,2017-08-06,14:32:41,
12960,13077,Rated,99,draw,draw,15+0,pawngod,1434,napoleon_solo,1571,D02,Queen's Pawn Game: Symmetrical Variation,137,2017-07-29,03:08:16,
12990,13107,Unrated,12,draw,draw,20+60,ivleshy,1752,grossology,1500,C28,Vienna Game: Vienna Gambit,252,2017-06-18,20:50:38,
12991,13108,Rated,108,draw,draw,20+5,fishoutofwater,2068,notsoyoungme,2228,A42,Modern Defense: Averbakh Variation,160,2017-04-30,19:01:32,
12995,13112,Rated,58,draw,draw,5+7,bosspotato,2263,fishoutofwater,2096,C41,Philidor Defense: Lion Variation |  Lion's Claw II,167,2017-04-30,16:44:17,
13002,13119,Unrated,40,draw,draw,8+2,tronrun99,2028,fishoutofwater,1940,C41,Philidor Defense: Lion Variation,88,2017-04-30,13:52:45,
13026,13143,Rated,45,draw,draw,10+0,a_p_t_e_m_u_u,1370,daniel79,1228,C46,Four Knights Game: Italian Variation,142,2017-09-02,08:11:46,
13039,13156,Rated,130,draw,draw,10+0,a_p_t_e_m_u_u,1275,alex_11_0,1398,B10,Caro-Kann Defense #2,123,2017-09-01,08:37:35,
13052,13169,Rated,43,draw,draw,10+0,blazingheart,1386,a_p_t_e_m_u_u,1279,A00,Hungarian Opening,107,2017-08-29,06:35:39,
13059,13176,Unrated,44,draw,draw,15+0,klip98,2158,thorium232,2140,C65,Ruy Lopez: Berlin Defense #2,18,2017-09-03,23:01:02,
13075,13192,Rated,170,draw,draw,15+15,f1v3,1636,mx-59,1858,C42,Russian Game: Three Knights Game,222,2017-06-25,12:00:25,
13077,13194,Rated,124,draw,draw,15+15,f1v3,1646,ddcsports,1528,C40,King's Pawn Game: Busch-Gass Gambit,118,2017-05-02,19:45:26,
13087,13204,Rated,26,draw,draw,15+15,gospodinedin,1546,f1v3,1632,C42,Russian Game: Urusov Gambit,86,2017-04-17,10:26:19,
13131,13248,Rated,108,draw,draw,10+10,abnormalchess,2305,whyshy,2143,D55,Queen's Gambit Declined: Modern Variation |  Normal Line,162,2017-04-01,20:29:31,
13140,13257,Rated,33,draw,draw,15+0,gerceker200,1074,mikijvc99,1197,B01,Scandinavian Defense: Mieses-Kotroc Variation,123,2017-05-24,10:28:39,
13143,13260,Rated,32,draw,draw,10+0,alex52100,1002,gerceker200,1092,A04,Zukertort Opening: Vos Gambit,90,2017-05-10,17:49:26,
13149,13266,Unrated,45,draw,draw,180+0,izi08,1500,vespuzzi,1420,A00,Kadas Opening,80,2017-02-10,12:27:05,
13154,13271,Unrated,4,draw,draw,15+0,litbea,1454,izi08,1500,B07,Pirc Defense #4,46,2017-02-08,15:06:52,
13181,13298,Rated,134,draw,draw,5+8,pageprotector,1529,abril40,1531,C41,Philidor Defense #4,2,2017-09-01,16:56:36,
13184,13301,Rated,122,draw,draw,5+5,docdoc,1529,pageprotector,1550,B40,Sicilian Defense: French Variation,21,2017-08-31,13:35:36,
13243,13360,Rated,36,draw,draw,5+8,leo_christopher,1509,leo_tycho,1400,A40,Englund Gambit,109,2017-04-05,09:25:11,
13270,13387,Rated,62,draw,draw,15+10,h0landes,1509,meme_master,1587,B07,Pirc Defense #3,78,2017-05-15,21:44:12,
13274,13391,Rated,80,draw,draw,15+10,sadlittleturtle,1727,meme_master,1606,C68,Ruy Lopez: Exchange Variation |  King's Bishop Variation,121,2017-05-04,22:33:48,
13285,13402,Rated,20,draw,draw,9+0,drjinbop,1577,mister2,1692,C70,Ruy Lopez: Morphy Defense |  Caro Variation,115,2017-04-17,04:17:10,
13319,13439,Rated,205,draw,draw,8+0,spiidimonsteri,2382,chessbuzz17,2173,D02,Queen's Pawn Game: Zukertort Variation,209,2017-09-03,17:56:33,
13321,13441,Rated,207,draw,draw,8+0,chessbuzz17,2165,andrei70ster,2158,B06,Robatsch (Modern) Defense,7,2017-09-03,06:41:52,
13324,13444,Rated,85,draw,draw,8+0,andrei70ster,2181,chessbuzz17,2140,A38,English Opening: Symmetrical Variation |  Duchamp Variation,41,2017-09-03,06:18:30,
13397,13549,Rated,179,draw,draw,10+0,kingpong,1814,revhas,2122,B20,Sicilian Defense: Staunton-Cochrane Variation,308,2017-07-18,08:57:43,
13402,13554,Rated,77,draw,draw,10+0,revhas,2115,felipex,2021,B40,Sicilian Defense: French Variation,94,2017-07-18,08:16:37,
13403,13555,Rated,216,draw,draw,8+0,zih07,2393,jerusseust,2438,D35,Queen's Gambit Declined: Normal Defense,45,2017-09-03,16:48:42,
13406,13559,Unrated,60,draw,draw,20+10,jerusseust,2438,ulfricstormcloak,1692,B13,Caro-Kann Defense: Exchange Variation,746,2017-09-03,12:56:13,
13411,13564,Rated,147,draw,draw,15+15,mfumunsakunevunda,1958,edessipi,1978,A03,Bird Opening: Dutch Variation,20,2017-09-03,23:22:14,
13447,13616,Unrated,22,draw,draw,5+12,nightfury1,2004,ilias2,2068,E61,King's Indian Defense,64,2017-08-30,11:27:05,
13488,13657,Rated,34,draw,draw,10+10,konatok,1890,jaitan,1734,C07,French Defense: Tarrasch Variation |  Open System |  Suechting Line,156,2017-08-27,02:28:50,
13505,13675,Rated,78,draw,draw,10+10,renanreis,2270,felipe_freires,2167,D00,Queen's Pawn Game: Mason Attack,103,2017-09-01,20:35:48,
13549,13719,Rated,71,draw,draw,10+0,networkchess2,2080,waterfromstone,2032,D30,Queen's Gambit Declined: Vienna Variation,48,2017-08-23,18:46:45,
13550,13720,Rated,138,draw,draw,10+0,paulwise,1944,networkchess2,2090,C30,King's Gambit,146,2017-08-23,00:42:47,
13570,13781,Rated,156,draw,draw,15+5,gjdgjdfj,1819,sazed,2071,C94,Ruy Lopez: Morphy Defense |  Breyer Defense |  Quiet Variation,252,2017-08-19,14:42:14,
13690,13909,Rated,39,draw,draw,10+0,bear789,1382,nathanpolishop,1373,B01,Scandinavian Defense,9,2017-08-21,21:05:18,
13702,13921,Rated,34,draw,draw,30+0,antonate,1151,piranava,1424,B01,Scandinavian Defense,273,2017-09-02,02:06:41,
13705,13925,Rated,98,draw,draw,10+0,piranava,1426,chenthurana,1357,A00,Van't Kruijs Opening,69,2017-08-19,18:21:30,
13713,13933,Rated,111,draw,draw,7+2,todorowk,1595,dana1971,1517,A10,English Opening: Anglo-Dutch Defense,78,2017-09-02,16:43:48,
13724,13944,Rated,107,draw,draw,7+2,elihaymir3,1645,todorowk,1539,B10,Caro-Kann Defense,106,2017-08-29,15:34:36,
13730,13950,Rated,88,draw,draw,7+2,todorowk,1519,talhachess,1604,D35,Queen's Gambit Declined: Exchange Variation,85,2017-08-28,17:36:29,
13731,13951,Rated,126,draw,draw,7+2,medomshakel,1622,todorowk,1514,D00,Queen's Pawn Game: Chigorin Variation,108,2017-08-28,17:11:40,
13744,13964,Rated,132,draw,draw,7+2,todorowk,1480,like_bobfisher,1495,A84,Dutch Defense: Rubinstein Variation,15,2017-08-25,11:25:40,
13748,13968,Rated,126,draw,draw,10+0,rhysmc123,1337,olehgmail,1352,B10,Caro-Kann Defense,15,2017-09-03,11:09:33,
13760,13980,Rated,86,draw,draw,10+0,rhysmc123,1378,red_machine,1298,C00,French Defense #2,80,2017-09-01,16:02:36,
13804,14025,Rated,97,draw,draw,15+6,sdmabunda,1499,gil632,1431,C78,Ruy Lopez: Closed Variations |  Morphy Attack,68,2017-08-28,15:52:44,
13810,14031,Rated,170,draw,draw,20+0,playchess2016,1545,sdmabunda,1491,B00,King's Pawn Game: Nimzowitsch Defense,54,2017-08-23,12:53:06,
13850,14071,Rated,14,draw,draw,10+0,mistershy,1511,gogi_2,1576,A43,Benoni Defense: Benoni Gambit Accepted,65,2017-08-21,11:02:58,
13852,14073,Rated,97,draw,draw,10+0,pinchov11,1532,mistershy,1517,C43,Petrov: Modern Attack,15,2017-08-16,18:43:57,
13895,14116,Rated,57,draw,draw,15+10,xxcrunchypebblexx,1324,sudz53,1407,B00,Nimzowitsch Defense |  Declined Variation,83,2017-07-21,19:23:23,
13912,14133,Rated,46,draw,draw,10+0,yotastrejos,1424,ewafx,1395,C65,Ruy Lopez: Berlin Defense #2,29,2017-09-02,00:13:25,
14004,14225,Unrated,90,draw,draw,30+0,kim2017,1433,kostastop1526,1548,D02,Queen's Pawn Game: Zukertort Variation,115,2017-07-07,20:16:06,
14043,14264,Rated,73,draw,draw,10+0,azomio,1404,nevozmoznoe,1420,A03,Bird Opening: Dutch Variation,16,2017-09-02,20:57:30,
14060,14281,Rated,92,draw,draw,15+15,allan_dias,1477,azomio,1452,A80,Dutch Defense,25,2017-08-30,19:01:40,
14129,14358,Rated,207,draw,draw,10+0,bigbrother101,1371,osalbay,1223,C55,Italian Game: Anti-Fried Liver Defense,148,2017-08-30,18:45:05,
14146,14375,Rated,190,draw,draw,10+0,may12345,1290,bigbrother101,1295,A00,Van't Kruijs Opening,5,2017-08-26,14:22:33,
14190,14441,Rated,88,draw,draw,10+0,jg2017,1603,jonway,1732,A40,Queen's Pawn,129,2017-09-03,16:40:41,
14196,14447,Rated,112,draw,draw,10+0,jg2017,1619,familybd,1592,A45,Indian Game,27,2017-09-02,02:20:24,
14210,14461,Rated,46,draw,draw,10+0,pravbo,1455,jg2017,1620,C62,Ruy Lopez: Steinitz Defense,165,2017-08-30,02:50:16,
14232,14483,Rated,48,draw,draw,10+0,jacmar2,1536,toan798,1541,B20,Sicilian Defense: Bowdler Attack,5,2017-08-19,11:55:03,
14250,14501,Unrated,57,draw,draw,7+3,fjachess,1561,thethedde94,1080,A46,Torre Attack #2,481,2017-08-28,13:54:42,
14251,14502,Unrated,20,draw,draw,5+60,corol,1500,fjachess,1561,B02,Alekhine Defense: Two Pawn Attack |  Lasker Variation,61,2017-08-22,10:43:41,
14272,14558,Rated,76,draw,draw,7+2,chudoyudo,1800,marlon6109,1738,B00,Owen Defense,62,2017-05-30,18:09:40,
14273,14559,Rated,140,draw,draw,7+2,agr_ymb,1686,marlon6109,1747,B06,Modern Defense: Mongredien Defense #2,61,2017-05-30,17:59:02,
14297,14583,Rated,140,draw,draw,10+5,bpgbcg,1908,habboush,2059,D43,Semi-Slav Defense,151,2017-08-23,18:00:22,
14317,14603,Unrated,135,draw,draw,15+5,bekzodjon,1716,bobby70,1763,C00,Rat Defense: Small Center Defense,47,2017-06-04,09:14:44,
14323,14609,Rated,125,draw,draw,10+8,caesar1377,1501,incompetentf,1271,B02,Alekhine Defense: Maroczy Variation,230,2017-06-29,13:06:39,
14338,14624,Rated,33,draw,draw,20+15,lodzianin,1965,tengo12,2217,C01,French Defense: Exchange Variation,252,2017-08-06,11:04:35,
14351,14637,Rated,102,draw,draw,20+15,lodzianin,2009,gpaunica,2069,B13,Caro-Kann Defense: Exchange Variation,60,2017-06-19,20:52:26,
14387,14675,Rated,104,draw,draw,14+8,demas,1638,chessvariants,1417,D00,Queen's Pawn Game,221,2017-05-23,11:49:14,
14409,14697,Rated,200,draw,draw,8+5,rodrigowski19,1252,danidep02,1211,C57,Italian Game: Two Knights Defense |  Knight Attack,41,2017-08-09,20:04:28,
14413,14701,Rated,135,draw,draw,10+0,dimasindo,1228,rodrigowski19,1227,B33,Sicilian Defense: Open,1,2017-08-09,13:02:22,
14418,14706,Rated,27,draw,draw,15+0,valibulin,907,rodrigowski19,1196,D01,Queen's Pawn Game: Chigorin Variation,289,2017-08-08,11:42:58,
14433,14721,Rated,181,draw,draw,20+0,rodrigowski19,1148,mister-x-mister-x,1240,C40,King's Pawn Game: Damiano Defense,92,2017-08-05,23:00:29,
14526,14846,Rated,111,draw,draw,15+15,stunning_star,1737,real_madrid_1,1724,C66,Ruy Lopez: Berlin Defense |  Hedgehog Variation,13,2017-04-17,15:46:43,
14541,14861,Rated,19,draw,draw,25+5,shivam_12,1365,mrunank,1598,A20,English Opening: King's English Variation,233,2017-08-09,14:36:20,
14575,14895,Rated,117,draw,draw,15+15,welcomx,1261,marigw,966,A00,Van't Kruijs Opening,295,2017-04-19,14:05:45,
14578,14898,Rated,24,draw,draw,15+15,xaabiii9,1083,marigw,975,A00,Van't Kruijs Opening,108,2017-04-19,11:49:32,
14622,14942,Rated,25,draw,draw,15+0,deyanniko1,1525,mathu21345,1593,C50,Italian Game: Hungarian Defense,68,2017-05-25,19:25:43,
14626,14946,Rated,127,draw,draw,15+0,mathu21345,1603,nicolasabdala,1445,B54,Sicilian Defense #2,158,2017-05-22,22:20:11,
14635,14955,Rated,39,draw,draw,10+0,eraldii,1894,bbsd,1781,C78,Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,113,2017-09-03,19:23:38,
14697,15019,Rated,103,draw,draw,30+30,moistvonlipwig,2283,chess4life,2358,B23,Sicilian Defense: Closed,75,2017-08-31,21:49:25,
14698,15020,Rated,109,draw,draw,30+30,god666,2214,moistvonlipwig,2286,A03,Bird Opening: Dutch Variation,72,2017-08-20,21:17:13,
14705,15027,Rated,63,draw,draw,45+45,moistvonlipwig,2239,atrophied,2401,B23,Sicilian Defense: Grand Prix Attack,162,2017-07-15,23:22:07,
14708,15030,Rated,109,draw,draw,45+45,moistvonlipwig,2229,mn8,2220,C54,Italian Game: Classical Variation |  Greco Gambit |  Moeller-Therkatz Attack,9,2017-07-01,03:20:25,
14713,15035,Unrated,20,draw,draw,15+15,angelokzx,1500,ihrseidschlecht,1264,C77,Ruy Lopez: Morphy Defense |  Tarrasch Variation,236,2017-04-03,19:05:06,
14717,15039,Unrated,31,draw,draw,10+0,rickyisking69,1234,angelokzx,1500,A00,Grob Opening,266,2017-03-30,23:06:53,
14730,15053,Rated,82,draw,draw,10+2,aimzzz,1569,sjeiben,1659,B25,Sicilian Defense: Closed Variation |  Traditional,90,2017-05-27,09:53:48,
14783,15106,Rated,73,draw,draw,10+0,destroyer999,1406,vigneswaran,1326,C41,Philidor Defense #2,80,2017-07-15,15:35:41,
14784,15107,Rated,148,draw,draw,10+0,destroyer999,1412,jorg3rd,1564,B40,Sicilian Defense: French Variation |  Open,152,2017-07-15,10:37:19,
14805,15128,Rated,22,draw,draw,8+8,tillh,1493,mrmandelbrot,1205,D00,Queen's Pawn Game: Mason Attack,288,2017-08-02,19:55:10,
14838,15161,Rated,99,draw,draw,5+8,nimanimanima,1491,corchev,1451,C20,English Opening: The Whale,40,2017-07-31,07:42:02,
14857,15180,Rated,71,draw,draw,5+5,flafel26,1584,muratbarbarossa,1500,C00,French Defense: Knight Variation,84,2017-04-14,19:15:10,
14873,15196,Unrated,62,draw,draw,10+0,cmys,1437,flafel26,1589,E60,King's Indian Defense: Normal Variation |  King's Knight Variation,152,2017-04-12,01:12:40,
14906,15229,Rated,109,draw,draw,10+0,fapmonkey,1905,yellow_dragon,1842,B13,Caro-Kann Defense: Exchange Variation,63,2017-08-19,16:41:30,
14940,15263,Rated,122,draw,draw,10+0,yudi-aja,2019,yellow_dragon,1943,B10,Caro-Kann Defense,76,2017-08-17,21:00:21,
14985,15308,Unrated,80,draw,draw,10+0,thecoolchiller,1149,hatterix,1503,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,354,2017-06-15,00:53:26,
15045,15368,Rated,17,draw,draw,5+5,killertip,1382,dragonstar1738,1304,C23,Bishop's Opening,78,2017-03-15,01:37:47,
15054,15377,Rated,109,draw,draw,10+0,wiktor_dudkiewicz,1884,kaloev,1873,C77,Ruy Lopez: Morphy Defense |  Anderssen Variation,11,2017-09-02,18:43:59,
15060,15383,Rated,51,draw,draw,20+1,ayax5000,1191,hash_13-chess,1111,A00,Van't Kruijs Opening,80,2017-07-23,00:02:21,
15073,15396,Rated,153,draw,draw,10+0,bash0707,1588,leizka,1631,B00,Caro-Kann Defense: Hillbilly Attack,43,2017-09-02,17:25:45,
15106,15429,Rated,73,draw,draw,10+0,dazkins,1485,igor5z,1465,C00,St. George Defense,20,2017-08-03,21:03:58,
15127,15450,Rated,114,draw,draw,7+9,humb,1755,die_uhr,1789,D02,Queen's Pawn Game: Zukertort Variation,34,2017-07-13,13:50:26,
15146,15469,Unrated,88,draw,draw,12+3,die_uhr,1835,rtcxks,1632,E12,Queen's Indian Defense,203,2017-04-26,17:32:33,
15155,15478,Rated,222,draw,draw,10+0,die_uhr,1851,hudsonchess,1853,B07,King's Pawn Game: Maroczy Defense,2,2017-04-23,20:17:09,
15161,15484,Rated,114,draw,draw,10+0,tacticalwizard1,1875,aguilajc,1922,A40,Englund Gambit,47,2017-08-18,14:07:06,
15175,15498,Rated,67,draw,draw,10+0,tayebworld,1590,chrisca408,1561,B20,Sicilian Defense: Staunton-Cochrane Variation,29,2017-08-29,00:38:42,
15220,15543,Unrated,58,draw,draw,8+5,hugolin,1352,mordon,1788,C41,Philidor Defense #3,436,2017-08-14,09:30:18,
15231,15554,Rated,29,draw,draw,10+0,blazingheart,1300,philipp_0x,1279,D01,Queen's Pawn Game: Chigorin Variation,21,2017-08-06,21:26:22,
15303,15626,Rated,104,draw,draw,8+0,pat222,1588,baaarca,1756,C00,French Defense: Knight Variation,168,2017-06-11,15:58:38,
15346,15669,Rated,53,draw,draw,10+0,derspiegel,1741,fedotov,1804,B44,Sicilian Defense: Paulsen Variation,63,2017-03-11,23:32:26,
15361,15684,Rated,57,draw,draw,10+0,derspiegel,1689,krakken57,1801,B27,Sicilian Defense: Quinteros Variation,112,2017-02-18,03:42:41,
15398,15721,Unrated,115,draw,draw,15+0,masterf00,1458,howdoichess96,1708,D04,Queen's Pawn Game: Colle System,250,2017-06-05,01:47:48,
15414,15737,Unrated,45,draw,draw,15+0,cjajr,2180,howdoichess96,1708,E72,King's Indian Defense: Normal Variation |  Deferred Fianchetto,472,2017-05-22,22:43:26,
15484,15807,Rated,104,draw,draw,10+0,aztecking35,1920,az_99,1755,C45,Scotch Game,165,2017-08-28,07:27:26,
15507,15830,Rated,51,draw,draw,10+0,tvertankist,1622,paul91,1797,B21,Sicilian Defense: McDonnell Attack,175,2017-08-29,13:38:57,
15514,15837,Rated,103,draw,draw,10+0,paul91,1778,alexip,1579,D40,Queen's Gambit Declined: Semi-Tarrasch Defense,199,2017-08-28,21:16:56,
15520,15843,Unrated,99,draw,draw,10+0,sexosterone,1517,vic_mark,1548,B11,Caro-Kann Defense,31,2017-08-31,12:19:22,
15523,15846,Rated,107,draw,draw,10+0,vic_mark,1541,migueliniesta33,1651,C41,Philidor Defense,110,2017-08-05,15:19:21,
15528,15852,Rated,58,draw,draw,10+0,vic_mark,1547,vares,1664,B02,Alekhine Defense,117,2017-07-01,12:25:22,
15596,15920,Rated,90,draw,draw,10+0,aridaybordon,1845,artur36,1746,D20,Queen's Gambit Accepted: Old Variation,99,2017-08-28,15:19:08,
15599,15923,Rated,79,draw,draw,15+0,sarthakmanna,1726,petr42,1760,C20,Bishop's Opening: Boi Variation,34,2017-08-23,12:03:31,
15606,15930,Rated,78,draw,draw,15+0,ahmedalieldeep,1702,sarthakmanna,1755,C62,Ruy Lopez: Steinitz Defense,53,2017-08-23,10:15:32,
15613,15937,Rated,84,draw,draw,15+0,sarthakmanna,1796,hisokagaara,1652,C01,French Defense: Exchange Variation,144,2017-08-18,15:39:50,
15620,15944,Rated,56,draw,draw,15+0,chelovochek,1627,sarthakmanna,1816,C34,King's Gambit Accepted |  Schallopp Defense,189,2017-08-15,11:00:43,
15651,15975,Rated,185,draw,draw,10+0,clashq,2070,mtnmcallister,2018,B56,Sicilian Defense: Classical Variation,52,2017-08-26,16:21:13,
15663,15987,Rated,89,draw,draw,45+2,totonut,1778,svishiev,1795,C78,Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,17,2017-06-23,00:58:26,
15669,15993,Rated,160,draw,draw,15+15,igor_dobrokhotov,1811,totonut,1735,D94,Gruenfeld Defense: Three Knights Variation |  Burille Variation,76,2017-06-18,17:23:11,
15689,16013,Rated,113,draw,draw,20+5,greybeard23,1644,totonut,1868,A04,Zukertort Opening: Queen's Gambit Invitation,224,2017-05-22,12:36:47,
15713,16037,Unrated,16,draw,draw,5+8,hogen,1802,nigelnaomi,1787,A00,Polish Opening,15,2016-07-20,20:08:44,
15743,16067,Rated,165,draw,draw,10+0,lgonzaguille,1578,skillz_rekt,1829,C68,Ruy Lopez: Exchange Variation,251,2017-04-14,00:50:29,
15823,16147,Rated,88,draw,draw,40+10,rudrresh,1538,legloanec,1579,C70,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,41,2017-06-02,14:52:27,
15845,16169,Rated,108,draw,draw,5+5,elmelito,1689,yazeed_bani_saleem,1746,C42,Petrov's Defense #2,57,2017-01-13,03:50:07,
15853,16177,Rated,172,draw,draw,5+5,furkan1969,1571,yazeed_bani_saleem,1736,C46,Four Knights Game: Italian Variation,165,2017-01-12,21:52:44,
15925,16249,Rated,22,draw,draw,15+5,tetley,1257,ilker1907,1500,A40,Horwitz Defense,243,2017-06-05,17:00:15,
15958,16282,Rated,55,draw,draw,16+0,tetley,1286,diegobernal,1442,D20,Queen's Gambit Accepted: Old Variation,156,2017-03-08,22:53:00,
16007,16331,Unrated,106,draw,draw,5+8,albertocdj,1766,king5891,1400,B00,Owen Defense,366,2017-01-27,04:30:35,
16064,16388,Rated,21,draw,draw,30+0,aragon26,1448,vvaassiill,1458,A40,Horwitz Defense,10,2016-12-12,20:25:15,
16104,16428,Rated,43,draw,draw,10+0,laki3,1739,ramin741,1719,B07,Pirc Defense #4,20,2017-03-01,13:48:16,
16141,16465,Rated,108,draw,draw,5+5,donobtuso,1857,maximusod,1763,A43,Benoni Defense: Cormorant Gambit,94,2017-02-01,22:42:19,
16155,16479,Rated,107,draw,draw,10+0,dijkstra,1377,stanislav1985,1645,B07,Rat Defense: Harmonist,268,2016-12-10,08:59:41,
16163,16487,Rated,158,draw,draw,10+0,elvispy65,1804,kaka2020,1757,C50,Italian Game,47,2017-08-29,01:22:13,
16169,16493,Rated,104,draw,draw,10+0,chess-player001,1831,elvispy65,1776,A51,Indian Game: Budapest Defense,55,2017-08-19,18:19:50,
16203,16527,Unrated,122,draw,draw,10+0,javi_r,1747,paulorojas,1692,B06,Modern Defense,55,2017-08-27,01:48:08,
16213,16537,Unrated,81,draw,draw,10+10,javi_r,1747,paulorojas,1692,C60,Ruy Lopez: Cozio Defense,55,2017-08-26,03:58:09,
16215,16539,Unrated,164,draw,draw,30+30,zsisk22,1654,paulorojas,1692,B20,Sicilian Defense: Bowdler Attack,38,2017-08-20,19:33:02,
16320,16644,Rated,101,draw,draw,10+0,legolas1973,1815,jhonthoth,1904,C01,French Defense: Exchange Variation,89,2016-12-04,19:22:54,
16321,16645,Rated,226,draw,draw,10+0,chunnev,1817,jhonthoth,1907,C00,French Defense: Knight Variation,90,2016-11-27,18:44:20,
16334,16658,Rated,138,draw,draw,10+0,svarnoi,2274,verylongusername,2191,B20,Sicilian Defense: Lasker-Dunne Attack,83,2016-12-27,10:44:42,
16358,16682,Rated,113,draw,draw,10+0,tangela,1631,balhash,1627,A40,Mikenas Defense,4,2017-08-30,18:21:23,
16400,16724,Rated,88,draw,draw,20+0,enricolord,1232,chesslearningpro,1551,A21,English Opening: King's English Variation |  Reversed Sicilian,319,2016-10-25,21:27:44,
16418,16742,Unrated,21,draw,draw,10+5,enricolord,1176,chesslearningpro,1653,D20,Queen's Gambit Accepted: Saduleto Variation,477,2016-10-09,21:45:37,
16433,16757,Rated,63,draw,draw,17+0,ardedtidan123,1519,amanan,1543,A04,Zukertort Opening: Queen's Gambit Invitation,24,2017-04-18,19:50:48,
16436,16760,Rated,38,draw,draw,15+10,rayfinckle100,1509,amanan,1544,C00,French Defense: Two Knights Variation,35,2017-04-01,20:22:35,
16446,16770,Rated,94,draw,draw,5+8,goran1968,1671,amanan,1563,A02,Bird Opening,108,2017-03-07,18:33:56,
16477,16801,Unrated,10,draw,draw,120+0,liam_doyle,1277,chessed321,1464,C68,Ruy Lopez: Exchange Variation,187,2016-10-15,16:08:01,
16479,16803,Rated,48,draw,draw,15+0,totake,1276,chessed321,1461,C62,Ruy Lopez: Steinitz Defense,185,2016-10-15,15:38:23,
16531,16855,Rated,59,draw,draw,30+10,slowpoke123,2166,chupa16,1997,C43,Russian Game: Modern Attack |  Center Attack,169,2016-11-15,21:17:05,
16550,16874,Unrated,46,draw,draw,10+30,hamedbriki,1970,jeetendra1986,1208,B00,King's Pawn Game: Nimzowitsch Defense,762,2016-09-27,12:39:41,
16575,16899,Unrated,84,draw,draw,15+10,gmplayer,2027,timeisrelativ,1640,B33,Sicilian Defense: Lasker-Pelikan Variation |  Schlechter Variation,387,2017-03-09,14:42:36,
16577,16901,Rated,137,draw,draw,9+5,khelil,1577,fallenzzz,1634,C26,Bishop's Opening: Vienna Hybrid |  Spielmann Attack,57,2017-08-31,14:53:33,
16583,16907,Rated,115,draw,draw,9+5,khelil,1563,shubhamkr1,1609,B00,Caro-Kann Defense: Hillbilly Attack,46,2017-08-31,13:05:10,
16652,16976,Rated,56,draw,draw,10+0,omarelrefahi,1523,leatherback,1491,C10,French Defense: Paulsen Variation,32,2017-05-30,20:46:21,
16654,16978,Rated,126,draw,draw,10+0,leatherback,1496,elena_21,1496,C57,Italian Game: Two Knights Defense |  Ponziani-Steinitz Gambit,0,2017-05-30,20:27:52,
16657,16981,Rated,120,draw,draw,10+0,leatherback,1491,andrei80,1520,B30,Sicilian Defense: Old Sicilian,29,2017-05-30,06:22:51,
16661,16985,Unrated,15,draw,draw,15+0,morgane10,1268,list777,1141,C20,King's Pawn Game: Napoleon Attack,127,2016-11-17,17:47:46,
16768,17092,Rated,88,draw,draw,10+0,yuliliyn,1401,thegasmask,1373,B21,Sicilian Defense: McDonnell Attack,28,2017-04-26,21:11:26,
16806,17130,Rated,27,draw,draw,15+0,viktorr,1469,ultimatedestiny,1368,C48,Four Knights Game: Ranken Variation,101,2016-12-20,11:36:55,
16821,17145,Rated,115,draw,draw,10+0,zapala,1540,majid509,1543,B01,Scandinavian Defense: Mieses-Kotroc Variation,3,2017-09-03,08:07:12,
16824,17148,Rated,212,draw,draw,8+0,zapala,1513,nikfom57,1634,B30,Sicilian Defense: Old Sicilian,121,2017-09-03,07:03:35,
16848,17172,Rated,133,draw,draw,8+0,zapala,1520,pirataazul,1637,C45,Scotch Game,117,2017-08-29,18:08:10,
16865,17189,Rated,109,draw,draw,20+15,fazouane,1418,foxfran,1472,C64,Ruy Lopez: Classical Variation,54,2016-09-01,01:07:47,
16883,17207,Rated,87,draw,draw,25+25,fazouane,1372,pcaptains9__4,1375,A00,Hungarian Opening: Catalan Formation,3,2016-08-28,20:24:41,
16975,17299,Rated,34,draw,draw,5+5,lizimari,1296,mhm12,1544,C45,Scotch Game,248,2016-07-03,15:59:50,
16993,17317,Rated,24,draw,draw,1+15,sereznii,1818,juanma206,1694,A20,English Opening: King's English Variation,124,2017-02-21,13:45:25,
16994,17318,Rated,109,draw,draw,8+0,juanma206,1700,sakrat1,1502,C01,French Defense: Exchange Variation,198,2017-02-20,10:02:57,
17008,17332,Rated,78,draw,draw,7+2,halexaraujo,1791,juanma206,1714,C21,Danish Gambit,77,2017-02-19,03:16:17,
17013,17337,Rated,94,draw,draw,8+0,juranune,1744,juanma206,1717,A01,Nimzo-Larsen Attack: Modern Variation #4,27,2017-02-18,18:48:17,
17057,17381,Rated,174,draw,draw,10+0,zivlou,1344,zaki_ryad,1368,A00,Van Geet Opening: Reversed Nimzowitsch,24,2017-09-02,17:20:56,
